1871,10-277,黏黏,ngiamˇngiamˇ,黏,sticky,糯米煮个飯黏黏，細人仔準羹貼東西。,糯米煮的飯很黏，小孩當成醬糊來貼東西。
1872,10-278,糝糝,samˋsamˋ,鬆散,loose,在來米煮个飯糝糝，無蓬萊米恁好食。,在來米煮的飯鬆鬆散散，沒有蓬萊米這麼好吃。
1873,10-279,半鹹淡,ban hamˇ tamˊ,半鹹半淡；喻人不夠聰明,to describe one who is not smart enough,客家粄仔有半鹹淡，世間人也有半鹹淡。,客家米食有半鹹淡，世上人也有半鹹淡。
1874,10-280,酪酪,lokˋlokˋ,爛爛,sticky,豬腳煲酪酪，食到滿嘴角。（諺）,豬腳燜爛爛，吃得滿嘴。
1875,10-281,枝仔冰,giˊeˋbenˊ,冰棒,a flavored popsicle,這下異多所在有賣老時味个枝仔冰，分人回味。,現在有許多地方賣古早味的冰棒，使人回味。
1876,10-282,剁圈,dok kienˊ,剁成塊狀,hew meat into chunk,煮蕃薯湯个蕃薯，還有豬腳，定著愛剁圈，正較餳人食。,煮地瓜湯的地瓜，還有豬腳，一定要剁圈，才比較吸引人。
1877,10-283,油氣,iuˇ hi,油脂類食物,greasy food,油氣食忒多會畏頦，對身體健康也毋好。,油脂類食物吃太多會覺得膩，對身體健康也不好。
1878,10-284,飯篼,fan deuˊ,便當,lunch box,頭擺讀書帶飯，飯篼仔有一隻卵，就當豐沛哩。,以前上學帶飯，便當裡有一個蛋，就很豐盛了。
1879,11-001,底衫仔,daiˋsamˊeˋ,內衣,underwear,紡織業越來越進步，底衫仔个質料緊做緊幼。,紡織業越來越進步，內衣的質料越做越細。
1880,11-002,著睡衫,zokˋsoi  samˊ,睡衣,pajamas,著睡衫大體係棉織品，著起來較鬆爽。,睡衣大多是棉織品，穿起來較舒服。
1881,11-003,裌仔,gapˋeˇ,背心,a vest,寒熱交加个時節，裌仔當好用。,忽冷忽熱的季節裡，背心很好用。
1882,11-004,涎ㄚ仔,lanˊaˊeˋ,圍兜兜,a pinafore,這下嬰兒个用品緊來緊幼秀，連涎ㄚ仔都做到當靚。,現在的嬰兒用品越來越精緻，就連小圍兜都做得很漂亮。
1883,11-005,框邊,kiongˊbienˊ,鑲邊,to trim,佢著个旗袍當靚，尤其係框邊，色仔配著異好，當打眼。,她穿的旗袍很漂亮，尤其是鑲邊，色調配得很好，很顯眼。
1884,11-006,無領仔,moˇliangˊeˋ,無領,a shirt without neck (T-shirt),熱天時節著無領仔个衫較涼。,夏天穿無領衫較涼。
1885,11-007,圓領仔,ienˇliangˊeˋ,圓領,round collar,細妹人著个洋裝，有尖領仔，有圓領仔，各有風味。,小姐們穿的洋裝，衣領有尖有圓，各有其美。
1886,11-008,旗袍領,kiˇpauˇliangˊ,旗袍領,the collar of Chi-pao (Chinese  traditional dress),旗袍領仔个衫，人人著等都好看。,旗袍領的衣服，任誰穿了都好看。
1887,11-009,領結,liangˊgietˋ,領結,bow tie,細倈仔著禮服，結一隻領結，看起來當紳士。,男人穿禮服，打一個領結，看起來很紳士。
1888,11-010,襯衫領,siat  ziiˋliangˊ,襯衫領,the neck of a shirt,男仔人个衫，看來看去還係襯衫領一等耐看。,男人的衣服，看來看去還是襯衫領最耐看。
1889,11-011,手袖仔,suˋciu  eˋ,袖套,a oversleeve,戴手袖仔做得抵日頭，也毋驚蚊仔咬。,戴袖套可以遮陽，也可以防蚊子叮咬。
1890,11-012,袖口,ciu  heuˋ,袖口,a cuff,衫領仔同袖口最會骯髒，盡難洗。,衣領和袖口最容易髒，很難洗。
1891,11-013,長袖,congˇciu,長袖,long sleeve,吹冷氣還係愛著長袖較毋會寒著。,吹冷氣還是穿長袖比較不會感冒。
1892,11-014,短袖,donˋciu,短袖,short sleeve,熱天著短袖仔較涼爽。,夏天穿短袖比較涼快。
1893,11-015,七分袖,citˋfunˊciu,七分袖,three quarter sleeve,半寒熱个時節，著七分袖仔較堵好。,乍暖還寒的季節，穿七分袖的衣服較剛好。
1894,11-016,無袖仔,moˇciu  eˋ,無袖衫,sleeveless,熱天，著無袖仔个衫較涼。,夏天，穿無袖衣服較涼爽。
1895,11-017,安鈕仔,onˊneuˋeˇ,安鈕釦,to sew button,這下个社會，盡多後生人連安鈕仔恁簡單个事就毋曉得。,現在的社會，很多年輕人連縫鈕扣這麼簡單的事都不會。
1896,11-018,衫尾,samˊmiˊ,衣後腳,hemline,你去臺北个時節正分挷衫尾好無？,你去臺北時可以給我跟去嗎？
1897,11-019,衫腳,samˊgiokˋ,衣腳,cloth edge,頭擺人做衫，衫腳全部用手工攣。,從前人做衣服，衣腳全部用手工縫。
1898,11-020,車布脣（車布唇）,caˊbu  sunˇ,車布邊,to insert hem,有車布脣个衫較耐著。,車過布邊的衣服較耐穿。
1899,11-021,開丫,koiˊaˊ,開衩,to slash,旗袍大部分兩片就有開丫。,旗袍大部分兩邊都有開衩。
1900,11-022,束腳褲,sokˋgiokˋfu,AB褲,tapered pants,這下講究復古，束腳褲又開始時行哩。,現在講究復古，AB褲又開始流行了。
1901,11-023,闊腳褲,fatˋgiokˋfu,寬腳褲,bell-bottom trousers,阿古伯講：闊腳褲無幾好看，毋過有人當好。,阿古伯說：寬腳褲不怎麼好看，不過有人很喜歡。
1902,11-024,長衫,congˇsamˊ,長袍、洋裝,a dress,頭擺鄉下罕得看人著長衫做事。,以往在鄉下難得看到有人穿著長袍工作。
1903,11-025,短衫仔,donˋsamˊeˋ,短上衣,a blouse,著短衫仔做事較方便。,穿短上衣工作較方便。
1904,11-026,新衫,sinˊsamˊ,新衣,a new dress,試著著新衫，會感覺當有精神。,我覺得穿新衣，會覺得精神抖擻。
1905,11-027,舊衫,kiu  samˊ,舊衣,used clothes,新衫著久變舊衫，舊衫回收變新衫。,新衣穿久變舊衣，舊衣回收變新衣。
1906,11-028,棉衫,mienˇsamˊ,棉衫,a cotton shirt,日本時代，大部分人做事著个都係棉衫，當遽爛。,日據時代，大部分人都穿棉質衣服工作，很容易破掉。
1907,11-029,運動衫,iun  tung  samˊ,運動衫,a sports shirt,運動衫著起來盡鬆爽，恁多年來當時行。,運動衫穿起來很舒服，這幾年來很流行。
1908,11-030,泳裝,iungˋzongˊ,泳裝,a swimming suit,洗身仔愛著泳裝，較好泅。,游泳要穿泳裝，比較方便。
1909,11-031,比基尼,biˇgi  niˇ,比基尼,a bikini,歐洲海灘，當多辣妹著比基尼。,歐洲海灘，有很多辣妹穿比基尼。
1910,11-032,洋服,iongˇfuk,西服,a business suit,這下細倈人在正式場合，大體都著洋服。,時下男人在正式場合，大都穿著西服。
1911,11-033,皮衫,piˇsamˊ,皮衣,fur clothing,寒天著皮衫較毋會冷。,冬天穿皮衣比較不會冷。
1912,11-034,線仔衫,sien eˋ samˊ,線衫、較細緻的毛線衣,a sweater,半寒熱个時節，著長袖个線仔衫盡堵好。,半冷不熱的時候，穿長袖的線衫很剛好。
1913,11-035,風衣,fungˊiˊ,風衣,a dust coat; a car coat,風衣著起來盡派頭，又做得抵風著燒。,風衣穿起來很好看，又可以擋風禦寒。
1914,11-036,套裝,to  zongˊ,套裝,a suit,正式个場合還係愛著套裝。,正式的場合還是要穿套裝。
1915,11-037,披風,piˊfungˊ,披風,a cloak,出門時披風加等盡派頭，也可以保暖。,出門時披風披著很派頭，也可以保暖。
1916,11-038,披肩,piˊgienˊ,披肩,a cape,披肩簡單又好看，異多細妹人當愛用。,披肩簡單又好看，很多女孩子喜歡用。
1917,11-039,大襖,tai  oˋ,大襖,an outer coat,這下寒天無像頭擺恁冷，較毋使著著大襖。,現在冬天不像以前那麼冷，較少機會穿到大衣。
1918,11-040,牛仔衫,ngiuˇziiˋsamˊ,牛仔衣,jeans; a cowboy suit,牛仔衫硬殼殼仔，實在無麼个好著。,牛仔衣硬梆梆的，實在不太好穿。
1919,11-041,絨毛衫（鴨毛衫）,iungˇmoˊsamˊ（apˋmoˊsamˊ）,羽毛衣,a feather coat,絨毛衫著起來又輕又燒。,絨毛衣服穿起來又軽又暖。
1920,11-042,長襖,congˇoˋ,長襖,an overcoat,這長襖係阿太留下來个，毋盼得著。,這件長外套是曾祖父留下來的，我捨不得穿。
1921,11-043,長袍,congˇpauˇ,長袍,a robe,著長袍就愛配馬褂，正較像樣。,穿長袍就要配馬褂，才比較正式。
1922,11-044,馬褂,maˊgua,馬褂,a mandarin jacket,長袍馬褂係上早人个禮服。,長袍馬褂是早期的禮服。
1923,11-045,棉襖,mienˇoˋ,棉襖,a cotton-padded jacket,吾姆嫁分吾爸到今三十零年，屋下當苦，寒天毋識看佢著過棉襖。,母親嫁給父親至今三十幾年，家裡很苦，冬天不曾看她穿過棉襖。
1924,11-046,短襖,donˋoˋ,短襖,a top coat,臺灣个氣候，寒天短襖盡實用。,臺灣的氣候，冬天短襖最實用。
1925,11-047,做事衫,zo  se  samˊ,勞動時所穿的舊衣服,dud; shabby clothes,做事衫个色調，愛選較毋知垃圾个。,工作服的色系，要選擇較耐髒的。
1926,11-048,工作服,gungˊzokˋ  fukˋ,工作制服,uniform,有兜公司規定上班愛著工作服。,有些公司規定上班要穿工作服。
1927,11-049,休閒衫,hiuˊhanˇsamˊ,休閒服,a leisurewear,休閒衫乜係這幾年服裝个主流。,休閒衫也是這幾年服裝的主流。
1928,11-050,防彈衣,fongˇtanˇiˊ,防彈衣,an armour,重要身分个人出門正有著防彈衣。,身分重要的人出門才要穿防彈衣。
1929,11-051,潛水衣,siamˇsuiˋiˊ,潛水衣,a diving suit,潛水衣同氧氣筒係潛水不可少个裝備。,潛水衣跟氧氣筒是潛水不可少的裝備。
1930,11-052,消防衣,seuˊfongˇiˊ,消防衣,a fire control covering,消防衣係特殊材質做成个，有防火作用。,消防衣用特殊材質做成，有防火的作用。
1931,11-053,太空衣,tai  kungˊiˊ,太空衣,a spacesuit,太空衣看起來朗朗膨膨，毋過著起來又輕又燒。,太空衣看起來很蓬鬆，不過穿起來又輕又暖。
1932,11-054,軍服,giunˊfuk,軍服,blouse; military uniform,原在，一般个百姓做毋得著軍服。,以前，一般老百姓不得穿軍服。
1933,11-055,戲服,hi  fuk,戲服,costume,戲仔上棚就愛著戲服。,演員上臺就要穿戲服。
1934,11-056,禮服,liˊfuk,禮服,full dress,參加重要典禮就愛著禮服，正毋會失禮。,參加重要典禮要穿禮服，才不會失禮。
1935,11-057,大衿衫,tai  kimˊsamˊ,大衿衫,a frock; side opening tops,頭擺，客家婦女不論老嫩大細著个都係大衿衫。,以往，客家婦女不論大大小小穿的都是大衿衫。
1936,11-058,旗袍,kiˇpauˇ,旗袍,a cheongsam,旗袍原來係滿洲人个服裝。,旗袍原是滿洲人的服裝。
1937,11-059,袈裟,gaˊsaˊ,袈裟,a kasaya or a cassock,和尚做法事个時節，就愛著袈裟。,和尚做法事的時候，要穿袈裟。
1938,11-060,藍衫,lamˇsamˊ,藍衫,Blue-dress (traditional Hakka garment),藍衫係現下客家衫个代表。,藍衫是現在客家衣服的代表。
1939,11-061,新娘衫,sinˊngiongˇsamˊ,新娘衫,a bride gown,頭擺个新娘出嫁以前，愛做一、兩身新娘衫，大部分係水紅色个。,以前的新娘出嫁前，要做一、兩套新娘服，大部分是粉紅色的。
1940,11-062,嬰兒衫（孲,oˊngaˇsamˊ,嬰兒服,infant dress,嬰兒衫大體就係幼棉質料。,嬰兒服大致是細緻棉織品。
1941,11-063,老人衫,loˋnginˇsamˊ,壽衣,cerement,新時代个人，過身也毋使著傳統个老人衫吔。,新時代的人，去世時用不著穿傳統的壽衣了。
1942,11-064,裙搭仔,kiunˇdapˋeˇ,裙鉤子,hook for skirt,裙搭仔愛安得堵好，忒緪也忒襛都毋好著。,裙鉤仔要訂得剛好，太緊或太鬆都不好穿。
1943,11-065,底裙仔,daiˋkiunˇeˋ,襯裙,a slip; a waist slip,買底裙仔一定愛選純棉或者純蠶絲个質料較好。,買襯裙一定要選純棉或者純蠶絲的質料比較好。
1944,11-066,尿裙（尿褲、尿布）,ngiau  kiunˇ（ngiau  fu、ngiau  bu）,尿片,a diaper,時代無共樣吔，頭擺人包尿裙，這下个人用紙尿布。,時代不同了，以前人包尿裙，現在的人用紙尿褲。
1945,11-067,圍身裙,viˇsiinˊkiunˇ,圍裙,an apron,煮菜著圍身裙，衫褲就毋會幫屙糟。,做飯穿圍裙，衣褲就不會弄髒。
1946,11-068,兩幅裙,liongˋbukˋkiunˇ,兩片裙,a peplum,兩幅裙係細妹裙中最基本个款式。,兩片裙是女裙中最基本的款式。
1947,11-069,百褶裙,bakˋzapˋkiunˇ,百褶裙,a pleated skirt,兩十年前當流行百褶裙。,二十年前很流行百褶裙。
1948,11-070,牛仔裙,ngiuˇziiˋkiunˇ,牛仔裙,a cowboy skirt,這兩年當流行牛仔裙。,這兩年風行牛仔裙。
1949,11-071,皮裙,piˇkiunˇ,皮裙,a leather skirt,著皮裙還愛配靴筒，正派頭。,穿皮裙還要配靴子，才氣派。
1950,11-072,褲裙,fu  kiunˇ,褲裙,a culotte,褲裙係像裙樣仔个褲。,褲裙是像裙子般的褲子。
1951,11-073,底褲仔,daiˋfu  eˋ,內褲,underpants,時代進步，連底褲仔乜緊做緊靚。,時代進步，連內褲也越做越漂亮。
1952,11-074,肚褡褲,duˋdapˋfu,開襠褲,open-seat pants,以前的細倈仔著肚褡褲，無包尿裙。,以前的男孩子穿開襠褲，沒包尿片。
1953,11-075,褲搭仔,fu  dapˋeˇ,褲頭上的鉤子,hook for pants,這下个褲搭仔當耐用。,現在的褲鉤很耐用。
1954,11-076,褲腳,fu  giokˋ,褲管下方,bottom of trousers (pant leg),細妹仔个褲腳當多好變，下把長，下把短；下把闊，下把狹。,女孩子的褲腳很多樣式可變，有時長，有時短；有時寬，有時窄。
1955,11-077,褲頭,fu  teuˇ,褲頭,top of trousers,俗話講：褲頭綻綻，各人慣戰。,俗話說：褲頭外翻，個人習慣。
1956,11-078,褲袋仔,fu  toi  eˋ,褲袋,trouser-pocket,著有褲袋仔个褲，袋東西較方便。,穿有褲袋的褲子，裝東西較方便。
1957,11-079,洋服褲,iongˇfuk  fu,西裝褲,trousers,洋服褲一定愛熨到亮亮正看得。,西裝褲一定要燙到筆挺才好看。
1958,11-080,七分褲,citˋfunˊfu,七分褲,capri pants,熱天著七分褲比著長褲較清涼。,夏天穿七分褲比穿長褲較清涼。
1959,11-081,喇叭褲,lap  baˋfu,喇叭褲,bell-bottoms,這下還有人好著喇叭褲。,現在還有人喜歡穿喇叭褲。
1960,11-082,褲襠底,fu  nong  daiˋ,褲襠,crotch; seat of trousers,褲襠底堵好深，著起來正鬆爽。,褲襠深度剛好，穿起來才輕鬆。
1961,11-083,吊帶褲,diau  dai  fu,吊帶褲,gallus  pants,忒肥个人皮帶捆毋歇，高不將著吊帶褲。,太胖的人皮帶綁不住，乾脆穿吊帶褲。
1962,11-084,褲帶仔,fu  dai  eˋ,腰帶,a girdle,褲帶仔有繫緪，看起來較有精神。,腰帶繫得緊，看起來比較有精神。
1963,11-085,鞋帶仔,haiˇdai  eˋ,鞋帶,a shoelace,莫看繫鞋帶仔係小可事，乜係有學問个。,別看綁鞋帶是小事，可也是有學問的喔。
1964,11-086,自由鞋,cii  iuˇhaiˇ,便鞋,shoes,逛街愛使著皮鞋，自由鞋就異好哩。,逛街何必穿皮鞋，便鞋就很好穿了。
1965,11-087,鞋踭,haiˇzangˊ,鞋跟,a heel,鞋踭堵好高堵好大，著起來正好行。,鞋跟高度大小剛好，穿起來才好走。
1966,11-088,長靴筒,congˇhioˊtungˇ,長筒靴,boots,寒天著長靴筒確實有較燒暖。,冬天穿長筒靴確實比較溫暖。
1967,11-089,平底鞋,piangˇdaiˋhaiˇ,平底鞋,flat shoes,行路著平底鞋較自然。,穿平底鞋走路比較舒適。
1968,11-090,無踭鞋,moˇzangˊhaiˇ,無跟鞋,a low heel,著無踭鞋較毋會跌倒。,穿無跟的鞋比較不會跌倒。
1969,11-091,籃球鞋,lamˇkiuˇhaiˇ,籃球鞋,basketball shoes,籃球鞋無一定係打籃球時節著个。,籃球鞋不一定是打籃球時穿的。
1970,11-092,溜冰鞋,liu  benˊhaiˇ,溜冰鞋,roller skates,著溜冰鞋溜冰一定愛戴膝頭落仔。,穿溜冰鞋溜冰一定要戴護膝。
1971,11-093,登山鞋,denˊsanˊhaiˇ,登山鞋,mountaineering boots,蹶高山還係著登山鞋較毋會溜著。,爬高山還是穿登山鞋較不會滑倒。
1972,11-094,休閒鞋,hiuˊhanˇhaiˇ,休閒鞋,sneakers,休閒鞋上班乜著得。,休閒鞋上班也可以穿。
1973,11-095,草鞋,coˋhaiˇ,草鞋,straw sandals,時代進步，路項罕得看人著草鞋。,時代進步，路上難得看到有人穿草鞋。
1974,11-096,和尚鞋,voˇsong  haiˇ,和尚鞋,priest shoes,和尚鞋輕便好著，著等來散步異好勢。,和尚鞋輕便好穿，穿來散步很好。
1975,11-097,功夫鞋,gungˊfuˊhaiˇ,功夫鞋,skill shoes,吾公練功个時節，定著愛著功夫鞋。,我爺爺練功的時候，一定要穿功夫鞋。
1976,11-098,排球鞋,paiˇkiuˇhaiˇ,排球鞋,volleyball shoes,壞忒咧，今晡日有排球比賽，無帶著排球鞋。,糟糕了，今天有排球比賽，我沒帶到排球鞋。
1977,11-099,網球鞋,miongˋkiuˇhaiˇ,網球鞋,tennis shoes,網球鞋係打網球著个，平常也著得。,網球鞋雖是打網球穿的，平常也可穿。
1978,11-100,舞鞋,vuˋhaiˇ,舞鞋,pump shoes,莫看舞鞋恁細雙，當貴喲。,別看舞鞋這麼小一雙，很貴喲。
1979,11-101,繡花鞋,siu  faˊhaiˇ,繡花鞋,embroidered shoes,繡花鞋揀人著，大腳板打赤腳。,繡花鞋挑人穿，大腳板望鞋興嘆，只好打赤腳。
1980,11-102,屐仔,kiak  eˋ,木屐,clogs,著屐仔个腳步聲盡響，異吵人。,穿木屐的腳步聲很響，很吵。
1981,11-103,掣仔鞋,cat eˋ haiˇ,拖鞋,slippers,落演藝廳做毋得著掣仔鞋。,到演藝廳不可以穿拖鞋。
1982,11-104,箅帶,bi  dai（baˇdai）,背帶,a strap,箅帶長長，福澤壽年長；箅帶短短，賺錢得轉。,背帶長長，福澤壽年長；背帶短短，賺錢挑著回來。
1983,11-105,頸圍仔,giangˋviˇeˋ,圍巾,a scarf,寒天時節，頸圍仔盡管用。,冬天，圍巾最好用。
1984,11-106,拉鏈,laiˊlien,拉鏈,a zipper,拉鏈普遍以後，盡多衫褲毋使用鈕仔。,拉鏈普遍以後，很多衣服不用到鈕扣。
1985,11-107,嘴落仔（揞嘴仔）,zoi lapˋeˇ（emˊzoi  eˋ）,口罩,a gauze mask,去醫院探病愛戴嘴落仔。,去醫院探病要戴口罩。
1986,11-108,安全帽,onˊcionˇmo,安全帽,a crash helmet,騎機車無戴安全帽，會分警察罰五百個銀。,騎機車沒戴安全帽，會被警察罰五百元。
1987,11-109,絲巾,siiˊginˊ,絲巾,a silk kerchief,絲巾在半寒熱个天時盡好用。,絲巾在乍暖還寒的天氣裡很好用。
1988,11-110,褲襪,fu  matˋ,褲襪,a panty hose,寒天著褲襪加盡燒暖。,冷天穿褲襪很保暖。
1989,11-111,牛屎貼仔（打鳥帽）,ngiuˇsiiˋdiapˋeˇ（daˋdiauˊmo）,鴨舌帽,a peaked cap,上山打獵盡多人戴牛屎貼仔。,上山打獵很多人戴鴨舌帽。
1990,11-112,毛卡仔（毛落仔）,moˊkaˇeˋ（moˊlapˋeˇ）,髮箍,a wiglet,頭那毛用毛卡仔卡等，就毋會鬖下來。,頭髮用髮箍卡著，就不會垂下來。
1991,11-113,毛襪,moˊmatˋ,毛襪,a woolen socks,寒天毛襪著等當燒暖。,冬天時穿毛襪很溫暖。
1992,11-114,絲襪（原子襪）,siiˊmatˋ（ngienˇziiˋmatˋ）,絲襪,silk stockings,熱天著絲襪當熱，實在毋衛生。,熱天時穿絲襪很熱，實在不衛生。
1993,11-115,棉襪,mienˇmatˋ,棉襪,quilted stockings,著麼个襪都毋當棉襪鬆爽。,穿什麼襪都不如穿棉襪舒適。
1994,11-116,運動襪,iun  tung  matˋ,運動襪,exercise stockings,著運動襪有保護腳目珠摎腳底个作用。,穿運動襪有保護腳踝和腳底的作用。
1995,11-117,胸針,hiungˊziimˊ,胸針,a breastpin,胸針花色當多，價錢乜當亂。,胸針花色很多，價錢也很亂。
1996,11-118,胸花,hiungˊfaˊ,胸花,a corsage,參加典禮个貴賓，服務人員會摎佢揭胸花。,參加典禮的貴賓，服務人員會幫他別胸花。
1997,11-119,頭花,teuˇfaˊ,頭花,a headdress flower,新娘插吔頭花加盡靚。,新娘插了頭花漂亮加分。
1998,11-120,鑽石禁指,zon  sak gim ziiˋ,鑽戒,a diamond ring,鑽石禁指講著就幾下十萬，毋係普通人敢戴个。,鑽石戒指一開口就幾十萬，不是普通人戴得起的。
1999,11-121,翡翠,fiˋcui（biˇsui）,翡翠,a green jade,翡翠恁靚，人見人愛。,翡翠很美，人見人愛。
2000,11-122,玉手鈪,ngiuk  suˋakˋ,玉鐲子,a jade bracelet,戴玉手鈪个人大部分就係好額人，毋多使做粗事。,戴玉鐲子的人，大部分就是好命人，不大需要幹粗活。
2001,11-123,金手鈪,gimˊsuˋakˋ,金鐲子,a gold bracelet,戴金手鈪無戴玉手鈪个人恁多。,戴金鐲子的人不如戴玉鐲的人多。
2002,11-124,金墜仔,gimˊcui  eˋ,金墜子,a gold plummet,金墜仔盡耐看，又做得保值。,金墜子很耐看，又保值。
2003,11-125,玉墜仔,ngiuk  cui  eˋ,玉墜子,a zade plummet,玉墜仔愛看佢个透明度決定價數。,玉墜子要看它的透明度決定價錢。
2004,11-126,金牌,gimˊpaiˇ,金牌,a gold medal,奧運愛得金牌無恁容易。,奧運要得到金牌不是那麼容易。
2005,11-127,彩帶,caiˋdai,彩帶,a colored ribbon,結婚禮堂大體有結彩帶。,結婚禮堂大多有結彩帶。
2006,11-128,珠包,zuˊbauˊ,珠包,a pack pearl wallet,珠包當貴氣，係貴夫人出門个行頭。,珠包很貴氣，是貴夫人出門的行頭。
2007,11-129,骨犮鍊,pat  lien,項鍊,a necklace,鍊本來係細妹人正有戴，這下細倈仔也跈等流行。,項鍊本來是女人才有戴，時下男孩也跟著流行戴。
2008,11-130,耳環,ngiˋvanˇ,耳環,earrings,今這下男人、女人都有人戴耳環，上早單淨女人正戴耳環。,現今男、女都有人戴耳環，古時候只有女人才戴耳環。
2009,11-131,大手帕,tai  suˋpa,大方巾,a kerchief,早年，大手帕做得包書，也做得包衫褲、包等路、包菜，還做得包笠嫲抵涼。,以前，大方巾可以包書，也可以包衣服、包禮物、包菜，還可以包斗笠遮涼。
2010,11-132,拗骨遮（拗遮）,auˋgutˋzaˊ（auˋzaˊ）,摺傘,a folding umbrella,出門旅行還係帶拗骨遮較方便。,出門旅行還是帶摺傘較方便。
2011,11-133,大遮哥,tai zaˊgoˊ,大傘,a big umbrella,落大雨還係擎大遮哥正毋會涿著雨。,下大雨還是打大傘才不會淋到雨。
2012,11-134,油紙遮,iuˇziiˋzaˊ,油紙傘,a oiled paper umbrella,油紙遮上早係用來抵水也抵日頭个，這下續變成藝術品，分人欣賞哩。,油紙傘以前是用來遮雨和遮陽的，現在卻變成藝術品，讓人欣賞囉。
2013,11-135,氈帽,zamˊmo,氈帽,a felt hat,落雪个時節，當多人戴氈帽保暖。,下雪的時候，很多人戴氈帽保暖。
2014,11-136,毛夾仔,moˊgiap  eˋ,髮夾,a hair pin,長頭那毛用毛夾仔夾起來，看起來較有精神。,長頭髮用髮夾夾起來，看起來較有精神。
2015,11-137,笠仔（草笠仔、草帽）,lipˋeˋ（coˋlipˋeˇ、coˋmo）,草帽,a straw hat,戴了笠仔莫擎遮，連有一儕莫連加；一壺難裝兩樣酒，一樹難開兩樣花。（山）,戴了草帽別撐傘，連了一人莫再加；一壺難裝兩樣酒，一樹難開兩樣花。
2016,11-138,笠嫲,lipˋmaˇ,斗笠,a bamboo split hat,耕田人出門就愛戴笠嫲，抵雨又防曬。,農人出門就要戴斗笠，擋雨又防曬。
2017,11-139,桊耳空,kien ngiˋkungˊ,穿耳洞,to wear earrings,有人當好桊耳空，一隻耳鉈桊幾下隻。,有人很喜歡穿耳洞，一隻耳垂穿好幾個。
2018,11-140,吊耳環,diau  ngiˋvanˇ,掛耳環,to wear earrings,頭擺人吊耳環有時節，閒時就無人吊。,從前人看時機掛耳環，平常是沒人掛。
2019,11-141,暴線縫,bau  sien  pung,衣物縫合處裂開,spilt open seam,衫褲係無車好就較會暴線縫。,如果衣服沒縫好縫合處容易裂開。
2020,11-142,必紗,bitˋsaˊ,布裂開,spring off cloth,蠶絲衫褲當會必紗。,蠶絲衣褲的布料容易裂開。
2021,11-143,補衫褲,buˋsamˊfu,補衣服,to mend clothing,頭擺个人一日到暗愛補衫褲。,從前的人一天到晚要補衣服。
2022,11-144,揞面,emˊmien,蒙著臉,to cover one's face,阿拉伯个細妹仔全部愛揞面。,阿拉伯女孩全部要蒙著臉。
2023,11-145,打赤腳,daˋcakˋgiokˋ,打赤腳,to be barefoot,繡花鞋揀人著，大腳板打赤腳。（諺）,繡花鞋挑人穿，大腳板望鞋興嘆，只好打赤腳。
2024,11-146,打赤膊,daˋcakˋbokˋ,打赤膊,to be stripped to the waist; topless,食飯打赤膊，做事尋衫著。（諺）,吃飯打赤膊，做事找衣穿。
2025,11-147,打裎朘,daˋciin  zoiˊ,小男孩下體裸露,boys bare private parts,上早个細人仔，熱天全係著肚褡褲或者打裎朘。,以前的小孩子，夏天都穿開襠褲或是光著屁股。
2026,11-148,桊針,kien ziimˊ,穿針線,to thread a needle,人到四十過目關，桊針就無恁容易哩。,人一到四十過視力這關，穿針引線就沒那麼容易啦。
2027,11-149,揭花,gietˋfaˊ,別花,to put on flower,烏衫有揭花，看起來加當靚。,黑衣別花，看起來比較漂亮。
2028,11-150,著衫,zokˋsamˊ,穿衣,to put on clothing,有人著衫當講究，有人盡儘採。,有人穿衣很講究，有人很隨便。
2029,11-151,繫褲帶仔,gieˊfu  dai  eˋ,繫腰帶,to fasten trousers belt,恁大人吔還毋曉得繫褲帶仔，祭衰人。,這麼大了還不會繫腰帶，笑死人。
2030,11-152,裁剪,caiˇzienˋ,剪裁,tailoring,佢專門摎人裁剪衫褲，手工也異幼秀。,他專門跟人剪裁衣服，手藝也很精到。
2031,11-153,試著,cii zokˋ,試穿,fitting,十年前个衫褲，這下拿來試著，續著毋得哩。,十年前的衣服，現在拿來試穿，已經不能穿了。
2032,11-154,蓋被,goi  piˊ,蓋被,to cover cuilt,今个人毋知麼个齣事，蓋被來吹冷氣。,現在的人不知怎麼回事，蓋著棉被來吹冷氣。
2033,11-155,整衫褲,zangˋsamˊfu,修改衣服,alterations,整衫褲比做新个較麻煩。,改衣服比做新衣更費事。
2034,11-156,擐皮包仔,kuan  piˇbauˊeˋ,原指提皮包，引申為替人服務,to lift purse,你莫看佢恁風神，佢專門摎頭家擐皮包仔。,你別看他這麼神氣，他專門幫老闆提皮包而已。
2035,11-157,擎針,kiaˇziimˊ,做針黹的事,sewing; weaving,頭擺个細妹人行嫁以前，一定愛學會擎針。,以前的女孩子出嫁前，一定要先學會針黹。
2036,11-158,鍫布脣（鍫布唇）,cioˊbu  sunˇ,縫布邊,to sew cloth side,這下个衫褲盡少用手工鍫布脣哩。,現在的衣服很少用手工車布邊。
2037,11-159,質料,ziitˋliau,質料,material,這下个衫褲質料有當多好擇。,時下的衣服質料有很多可以選擇。
2038,11-160,布碎仔,bu  sui  eˋ,碎布,rags,用布碎仔接起來，做成手工藝品，極有創意。,用碎布接起來，做成手工藝品，極有創意。
2039,11-161,幼布,iu  bu,細布,fine cloth,今這下个布仔旦勢係幼布，盡少粗布。,目前的布料多半是細布，很少粗布。
